,name,address,city,province,latitude,longitude
362,pizzahut,1733 Addison Ave E,Twin Falls,ID,42.56322,-114.45229
363,mcdonalds,305 Blue Lakes Blvd N,Twin Falls,ID,42.56708,-114.46094
364,burgerking,200 1st St W,Independence,IA,42.468862,-91.895944
365,mcdonalds,1811 1st St W,Independence,IA,42.46783,-91.91736
366,quiznos,215 Wb McLean Dr,Swansboro,NC,34.69101,-77.06811
367,arbys,1243 Parkway Drive,Blackfoot,ID,43.196641,-112.35846
368,burgerking,1205 Parkway Dr,Blackfoot,ID,43.19695,-112.35766
369,arbys,1115 New Pointe Blvd,Leland,NC,34.2126,-78.0233
370,wendys,700 N Webster St,Taylorville,IL,39.55646,-89.29686
371,tacobell,610 N Webster St,Taylorville,IL,39.555018,-89.297434
372,kfc,510 N Webster St,Taylorville,IL,39.5542,-89.297
373,arbys,805 S Kalamazoo St,Paw Paw,MI,42.211187,-85.890822
374,burgerking,2707 Trademark Rd,Wilmington,NC,34.264065,-77.852936
375,burgerking,805 S College Rd,Wilmington,NC,34.22091,-77.88306
376,mcdonalds,2050 N State Road 50,Bourbonnais,IL,41.188,-87.8501
377,hardees,418 Roland Ave,Holly Ridge,NC,34.427555,-77.546369
378,mcdonalds,220 Lake Park Blvd,Carolina Beach,NC,34.0313,-77.89517
379,bojanglesfamouschickennbiscuits,109 Village Road,Leland,NC,34.233062,-77.996404
380,kfc,104 Village Rd NE,Leland,NC,34.2339,-77.996
381,mcdonalds,901 North Grand,Springfield,IL,39.8167,-89.6428
382,tacobell,107 Ariel Circle,Osceola,IA,41.025382,-93.796834
383,subway,910 Cedar St,Tipton,IA,41.77486,-91.12799
384,hardees,601 Cedar St,Tipton,IA,41.769334,-91.128399
385,mcdonalds,2883 S Carolina 160,Fort Mill,SC,35.0603,-80.9922
386,wendys,510 Rigby Lake Dr,Rigby,ID,43.6813,-111.9088
387,tacobell,2740 South Hitt Road,Idaho Falls,ID,43.472946,-111.985083
388,jackinthebox,424 S Woodruff Ave,Idaho Falls,ID,43.49399,-111.99958
389,jackinthebox,123 S 4th Ave,Pocatello,ID,42.86532,-112.44441
390,jimmyjohns,625 S 5th Ave,Pocatello,ID,42.86235,-112.43917
391,subway,1544 Pocatello Creek Rd,Pocatello,ID,42.89864,-112.43338
392,arbys,791 Yellowstone Ave,Pocatello,ID,42.88932,-112.45208
393,wendys,929 Yellowstone Ave,Pocatello,ID,42.891976,-112.451452
394,burgerking,1735 E Vienna St,Anna,IL,37.462935,-89.22777
395,hardees,140 E Vienna St,Anna,IL,37.459786,-89.245351
396,tacobell,1195 E Vienna Street,Anna,IL,37.462324,-89.23027
397,kfc,568 N 2nd E,Rexburg,ID,43.835842,-111.77808
398,wendys,545 N 2nd E,Rexburg,ID,43.83563,-111.77808
399,jackinthebox,461 N 2nd E,Rexburg,ID,43.835073,-111.778081
400,mcdonalds,175 Valley River Dr,Rexburg,ID,43.83369,-111.77853
401,dairyqueen,346 N 2nd E,Rexburg,ID,43.83341,-111.77794
402,arbys,478 N 2nd E,Rexburg,ID,43.83616,-111.77758
403,burgerking,210 N 1st Ave,Canton,IL,40.55842,-90.03364
404,hardees,638 N Main St,Canton,IL,40.563491,-90.035021
405,mcdonalds,810 E Broadway,Centralia,IL,38.52638,-89.12477
406,burgerking,600 S Newport Rd,Pontiac,IL,40.87296,-88.66152
407,tacobell,1600 W Reynolds St,Pontiac,IL,40.87297,-88.65759
408,mcdonalds,1396 E Main St,Carbondale,IL,37.73535,-89.18663
409,burgerking,4601 Broadway St,Mount Vernon,IL,38.313427,-88.945891
410,burgerking,1700 S 10th St,Mount Vernon,IL,38.30087,-88.903
411,tacobell,3120 James Sanders Blvd,Paducah,KY,37.079123,-88.683966
412,wendys,1440 Columbus St,Ottawa,IL,41.354618,-88.8412
413,wendys,5139 Hinkleville Rd,Paducah,KY,37.07607,-88.68939
414,wendys,885 E Il Route 38,Rochelle,IL,41.93507,-89.03496
415,jimmyjohns,328 E Morton Ave,Jacksonville,IL,39.723221,-90.225307
416,burgerking,905 W Morton Ave,Jacksonville,IL,39.72263,-90.24358
417,arbys,1690 E Jackson St Ste F,Macomb,IL,40.45991,-90.64454
418,mcdonalds,109 S Gilbert St,Danville,IL,40.119324,-87.636202
419,hardees,15 W Fairchild St,Danville,IL,40.138555,-87.630379
420,longjohnsilvers,306 S Gilbert St,Danville,IL,40.116181,-87.636225
421,arbys,2565 Hart St,Vincennes,IN,38.65964,-87.50887
422,tacobell,639 N 13th St,Decatur,IN,40.834574,-84.937724
423,arbys,1312 S 13th St,Decatur,IN,40.81476,-84.938277
424,hardees,946 W Washington St,Pittsfield,IL,39.606653,-90.82158
425,penguinpoint,705 W 7th St,Auburn,IN,41.366782,-85.065641
426,arbys,450 W North St,Kendallville,IN,41.452697,-85.273445
427,wendys,120 W North St,Kendallville,IN,41.452288,-85.267806
428,burgerking,618 Fairview Blvd,Kendallville,IN,41.45062,-85.24563
429,mcdonalds,211 W North St,Kendallville,IN,41.452289,-85.268745
430,kfc,241 W US Highway 6,Ligonier,IN,41.412,-85.5717
431,tacobell,337 W Plaza Dr,Columbia City,IN,41.169649,-85.493215
432,kfc,9 Corvette Dr,Litchfield,IL,39.17805,-89.67558
433,wendys,1502 W McClain Ave,Scottsburg,IN,38.6854,-85.7915
434,wendys,1205 W Weir St,Litchfield,IL,39.178908,-89.667812
435,mcdonalds,2 Ohren Dr,Litchfield,IL,39.17838,-89.66894
436,tacobell,1201 W Weir St,Litchfield,IL,39.179074,-89.66839
437,jackinthebox,1 Corvette Dr,Litchfield,IL,39.175855,-89.675151
438,burgerking,2 Corvette Dr,Litchfield,IL,39.17591,-89.675037
439,burgerking,105 E Trefz Dr,Marshall,IL,39.41753,-87.69207
440,burgerking,1069 Sagamore Pkwy W,West Lafayette,IN,40.45299,-86.92139
441,wendys,3416 16th St,Bedford,IN,38.860945,-86.517296
442,arbys,3216 29th St,Bedford,IN,38.84594,-86.51478
443,burgerking,1804 N Wayne St,Angola,IN,41.65625,-84.99869
444,burgerking,2601 16th St 270,Bedford,IN,38.86139,-86.50716
445,mcdonalds,613 Sagamore Pkwy W,West Lafayette,IN,40.45282,-86.91764
446,mcdonalds,124 E State St,West Lafayette,IN,40.422445,-86.905196
447,wendys,409 N 13th St,Decatur,IN,40.832525,-84.937673
448,mcdonalds,410 N 13th St,Decatur,IN,40.832543,-84.937674
449,burgerking,334 N 13th St,Decatur,IN,40.831361,-84.937642
450,wendys,1120 W 7th St,Auburn,IN,41.366735,-85.069754
451,arbys,111 Touring Dr,Auburn,IN,41.36617,-85.078917
452,tacobell,1126 W 7th St,Auburn,IN,41.367208,-85.07851
453,burgerking,1105 W 7th St,Auburn,IN,41.36617,-85.07562
454,wendys,1801 N Broadway St,Greensburg,IN,39.35524,-85.48443
455,arbys,1918 N Lincoln St,Greensburg,IN,39.35504,-85.4791
456,mcdonalds,1903 N Lincoln St,Greensburg,IN,39.354294,-85.479835
457,arbys,1005 N Baldwin Ave,Marion,IN,40.56957,-85.6764
458,tacobell,1915 N Lincoln St,Greensburg,IN,39.35539,-85.48033
459,burgerking,2015 N State Road 3 Byp,Greensburg,IN,39.35639,-85.48142
460,wendys,223 E Mcgalliard Rd,Muncie,IN,40.219001,-85.385252
461,tacobell,1725 W Mcgalliard Rd,Muncie,IN,40.21857,-85.40705
462,mcdonalds,3301 N Chadam Ln,Muncie,IN,40.21853,-85.430862
463,kfc,601 S Tillotson Ave,Muncie,IN,40.18924,-85.4195
464,chickfila,511 W McGalliard Rd,Muncie,IN,40.2184,-85.39187
465,burgerking,3413 S Main St,Elkhart,IN,41.649018,-85.93835
466,mcdonalds,416 N Michigan St,South Bend,IN,41.68069,-86.250378
467,mcdonalds,652 Spruce St,Dowagiac,MI,41.984592,-86.12269
468,kfc,1595 S Memorial Dr,New Castle,IN,39.9171,-85.384
469,burgerking,9229 W County Road 650 S,Knightstown,IN,39.842311,-85.558075
470,tacobell,1400 North Market Street,Sparta,IL,38.140063,-89.702961
471,tacobell,1515 E National Hwy,Washington,IN,38.65292,-87.1564
472,wendys,210 E National Hwy,Washington,IN,38.652427,-87.173223
473,kfc,1447 E National Hwy,Washington,IN,38.6525,-87.159
474,hardees,129 S Memorial Dr,New Castle,IN,39.9293,-85.3822
475,kfc,1906 N Walnut St,Hartford City,IN,40.46702,-85.36996
476,mcdonalds,1903 N Walnut St,Hartford City,IN,40.474987,-85.370014
477,burgerking,2003 N Walnut St,Hartford City,IN,40.46784,-85.37071
478,mcdonalds,450 S US Highway 231,Jasper,IN,38.39,-86.94046
479,hardees,762 W 2nd St,Jasper,IN,38.388536,-86.94134
480,mcdonalds,4130 N Newton St,Jasper,IN,38.429209,-86.937962
481,tacobell,3592 Newton St,Jasper,IN,38.42206,-86.93746
482,arbys,3739 Newton St,Jasper,IN,38.4243,-86.9384
483,wendys,3565 Newton St,Jasper,IN,38.421469,-86.937959
484,wendys,1209 N Main St,Huntingburg,IN,38.30632,-86.955407
485,tacobell,1328 South Heaton,Knox,IN,41.285035,-86.621124
486,burgerking,806 S Heaton St,Knox,IN,41.28997,-86.620692
487,mcdonalds,1411 S Heaton St,Knox,IN,41.283913,-86.620656
488,mcdonalds,515 E Alto Rd,Kokomo,IN,40.440727,-86.125661
489,wendys,103 Frontage Rd,Huntington,IN,40.899199,-85.510062
490,arbys,2702 Guilford St,Huntington,IN,40.89996,-85.50649
491,tacobell,2810 N Jefferson St,Huntington,IN,40.89861,-85.512132
492,kfc,2840 N Jefferson St,Huntington,IN,40.8993,-85.5128
493,subway,1726 National Rd W,Richmond,IN,39.82504,-84.92668
494,mcdonalds,1725 E Main St,Richmond,IN,39.829752,-84.878772
495,mcdonalds,400 Commerce Rd,Richmond,IN,39.832972,-84.823831
496,mcdonalds,744 Clifty Dr,Madison,IN,38.77471,-85.402911
497,tacobell,102 Franks Dr,Madison,IN,38.775923,-85.386949
498,kfc,401 Clifty Dr,Madison,IN,38.77444,-85.39452
499,arbys,1221 Clifty Dr,Madison,IN,38.771439,-85.414048
500,mcdonalds,2111 Lafayette Ave,Terre Haute,IN,39.507388,-87.386481
501,chickfila,1250 N National Rd,Columbus,IN,39.21091,-85.87885
502,rallys,2102 Franklin St,Michigan City,IN,41.70429,-86.894904
503,mcdonalds,2404 E Michigan Blvd,Michigan City,IN,41.708991,-86.870692
504,kfc,4359 Franklin St,Michigan City,IN,41.67418,-86.89441
505,burgerking,701 Veterans Ave,Vandalia,IL,38.97776,-89.09886
506,wendys,821 Veterans Ave,Vandalia,IL,38.9773,-89.1008
507,kfc,2737 Veterans Ave,Vandalia,IL,38.969,-89.1294
508,mcdonalds,820 Veterans Ave,Vandalia,IL,38.97671,-89.10115
509,arbys,2080 North State Road 3,North Vernon,IN,39.015661,-85.639238
510,mcdonalds,2750 Frederica St,Owensboro,KY,37.74894,-87.11394
511,arbys,4614 Frederica St,Owensboro,KY,37.725335,-87.124052
512,arbys,16 E Germantown Pike,Norristown,PA,40.14046,-75.31142
513,subway,4263 Keaton Crossing Blvd,O Fallon,MO,38.750336,-90.739075
514,subway,119 Ofallon Commons Dr,O Fallon,MO,38.760892,-90.700771
515,wendys,9701 Veterans Memorial Pkwy,O Fallon,MO,38.80078,-90.73469
516,mcdonalds,110 Long Rd,Chesterfield,MO,38.66727,-90.61713
517,goodcentsdelifreshsubs,173 Long Rd Ste 106,Chesterfield,MO,38.66228,-90.61835
518,wendys,2760 Muegge Rd,Saint Charles,MO,38.789722,-90.56517
519,mcdonalds,6251 Mid Rivers Mall Dr,Saint Charles,MO,38.73953,-90.63443
520,sonicdrivein,6325 Ronald Reagan Dr,Lake Saint Louis,MO,38.76755,-90.78449
521,whataburger,605 E Byron Nelson Blvd,Roanoke,TX,33.002341,-97.220698
522,subway,2649 7th Ave E,Saint Paul,MN,45.015375,-92.987484
523,mcdonalds,1195 Greenmor Dr,Bessemer,AL,33.336959,-86.922153
524,subway,300 Elm St,Farmington,MN,44.640165,-93.145004
525,mcdonalds,302 E Main St,Waynesboro,PA,39.754377,-77.575475
526,mcdonalds,111 Merchant St,Winchester,VA,39.21977,-78.13362
527,mcdonalds,333 E King St,Shippensburg,PA,40.054057,-77.513818
528,whitecastle,2212 Highway K,O Fallon,MO,38.77769,-90.69922
529,wendys,1390 Mexico Loop Rd E,O Fallon,MO,38.79161,-90.69736
530,culvers,645 N Rand Rd,Lake Zurich,IL,42.20734,-88.11221
531,tacobell,1840 SW Gatlin Blvd,Port Saint Lucie,FL,27.264207,-80.404501
532,mcdonalds,1740 SW Gatlin Blvd,Port Saint Lucie,FL,27.26408,-80.4012
533,wendys,2200 Florida St,Mandeville,LA,30.3649,-90.0652
534,wendys,69340 Highway 21,Covington,LA,30.443621,-90.142917
535,wendys,71 Park Place Dr,Covington,LA,30.440295,-90.081234
536,arbys,5900 NW Expressway,Oklahoma City,OK,35.54911,-97.61955
537,churchschicken,5590 NW Expressway,Oklahoma City,OK,35.54601,-97.61229
538,kfc,222 W 8th Ave,Homestead,PA,40.4041,-79.9145
539,wendys,66650 Van Dyke Rd,Washington,MI,42.78473,-83.01217
540,mcdonalds,25900 Crocker Blvd,Harrison Township,MI,42.571037,-82.85178
541,jimmyjohns,1851 44th St SW Ste G,Wyoming,MI,42.88514,-85.71075
542,mcdonalds,1901 Pocahontas Trl,Williamsburg,VA,37.266415,-76.681261
543,tacobell,560 28th St SE,Grand Rapids,MI,42.91102,-85.65282
544,subway,178 Front St,Lincoln,RI,41.904474,-71.40855
545,wendys,9301 Daniels Pkwy,Fort Myers,FL,26.547327,-81.80159
546,kfctacobell,400 Gallery Blvd,Scarborough,ME,43.62477,-70.34391
547,mcdonalds,1927 W Franklin Blvd,Gastonia,NC,35.25931,-81.21692
548,mcdonalds,14522 Lawyers Rd,Matthews,NC,35.1418,-80.6237
549,popeyeslouisianakitchen,9541 Highway 5,Douglasville,GA,33.723988,-84.76282
550,jacksgrocery,2117 Main Street,Julian,CA,33.07805,-116.602018
551,tacobell,117 West Ave,Elyria,OH,41.3668,-82.1107
552,mrhero,7 Front St,Berea,OH,41.366417,-81.853273
553,wendys,15170 Bagley Rd,Cleveland,OH,41.3691,-81.8051
554,wendys,5985 Andrews Rd,Mentor,OH,41.708485,-81.36118
555,mrhero,6815 Royalton Rd,North Royalton,OH,41.313693,-81.735507
556,mcdonalds,1831 S Dort Hwy,Flint,MI,43.008953,-83.654232
557,krystal,12 Stonebridge Blvd,Jackson,TN,35.67237,-88.85303
558,tacobell,3977 24th Ave,Fort Gratiot,MI,43.024558,-82.456357
559,chickfila,2021 N Highland Ave Ste A3,Jackson,TN,35.65661,-88.82798
560,arbys,1380 Tamiami Trail,Port Charlotte,FL,27.012185,-82.143438
561,chipotlemexicangrill,275 Greenwich St,New York,NY,40.71518,-74.010994
562,subway,367 W 34th St,New York,NY,40.753251,-73.995938
563,erniesallamericanburger,2995 Vista Blvd,Sparks,NV,39.55793,-119.70621
564,whataburger,17234 Northwest Fwy,Houston,TX,29.888506,-95.58129
565,mcdonalds,260 N County Line Rd,Jackson,NJ,40.137972,-74.294591
566,tacobell,3810 US Highway 9,Howell,NJ,40.15559,-74.23059
567,wendys,4510 US Highway 9,Howell,NJ,40.14301,-74.2257
568,mcdonalds,191 Van Zile Rd,Brick,NJ,40.07787,-74.1175
569,windmillgourmetfastfoods,3338 Rr 9,Freehold,NJ,40.223153,-74.269146
570,wendys,551 Susquehanna Blvd,Hazleton,PA,40.98072,-76.01655
571,sonicdrivein,58 Station Cir,Hazleton,PA,40.94101,-76.02612
572,wendys,707 W Center St,West Bridgewater,MA,42.01248,-71.05128
573,subway,12717 Shops Pkwy,Austin,TX,30.30274,-97.93614
574,bgood,500 Route 73 S,Marlton,NJ,39.878395,-74.920383
575,bostonmarket,1729 N Olden Avenue Ext,Trenton,NJ,40.24679,-74.76851
576,arbys,4201 Harbor Town Lane,Manitowoc,WI,44.0755,-87.7016
577,mcdonalds,202 Florida Ave SE,Denham Springs,LA,30.48206,-90.95461
578,mcdonalds,110 Rushing Rd E,Denham Springs,LA,30.45677,-90.95636
579,sonicdrivein,1345 S Range Ave,Denham Springs,LA,30.4682,-90.95707
580,tacobell,418 Florida Ave SE,Denham Springs,LA,30.48393,-90.95201
581,arbys,257 South Hamilton St,Painted Post,NY,42.149852,-77.106502
582,mcdonalds,4914 Boydton Plank Rd,Petersburg,VA,37.20475,-77.46073
583,hardees,5412 Boydton Plank Rd,Petersburg,VA,37.197495,-77.465198
584,dairyqueen,9526 State Route 30,Irwin,PA,40.32349,-79.70007
585,mcdonalds,316 Butler Rd,Fredericksburg,VA,38.315601,-77.450599
586,wendys,9910 Southpoint Pkwy,Fredericksburg,VA,38.23403,-77.50437
587,arbys,9865 Jefferson Davis Hwy,Fredericksburg,VA,38.225912,-77.503549
588,mcdonalds,500 E Algonquin Rd,Algonquin,IL,42.16384,-88.28372
589,tacobell,3551 Plank Rd,Fredericksburg,VA,38.293087,-77.521158
590,hardees,607 E Main St,Luray,VA,38.665386,-78.450006
591,mcdonalds,1020 US Highway 211 W,Luray,VA,38.66185,-78.49038
592,wendys,444 Route 37 E,Toms River,NJ,39.955442,-74.16509
593,burgerking,931 Fischer Blvd,Toms River,NJ,39.97638,-74.13836
594,mcdonalds,371 Route 37 E,Toms River,NJ,39.957365,-74.171087
595,burgerking,44 Route 37 E,Toms River,NJ,39.9638635,-74.1958035
596,tacobell,1402 Route 37 E,Toms River,NJ,39.953629,-74.159757
597,dunkindonuts,146 Route 37 E,Toms River,NJ,39.963806,-74.18858
598,mcdonalds,28 Morgan Sq,Berkeley Springs,WV,39.60654,-78.23841
599,mcdonalds,2171 Millennium Blvd,Cortland,OH,41.2768,-80.7747
600,wendys,1060 Joppa Farm Rd,Joppa,MD,39.422525,-76.370389
601,moesoriginalbarbque,14896 Front Beach Rd,Panama City Beach,FL,30.208462,-85.86121
602,culvers,1725 Market Dr,Stillwater,MN,45.040564,-92.839791
603,whitecastle,4201 Veterans Memorial Pkwy,Saint Peters,MO,38.79583,-90.576622
604,mcdonalds,299 Mid Rivers Mall Dr,Saint Peters,MO,38.801817,-90.620046
605,tacobell,6082 Mid Rivers Mall Dr,Saint Charles,MO,38.744511,-90.6345
606,tacobell,1630 Jungermann Rd,Saint Charles,MO,38.75157,-90.587704
607,subway,4644 S Saint Peters Pkwy,Saint Charles,MO,38.73989,-90.61634
608,jimmyjohns,2202 Michigan Ave,Arnold,MO,38.43936,-90.37797
609,tacobell,603 S Main St,O Fallon,MO,38.80416,-90.70057
610,tacobell,102 Fallon Pkwy,O Fallon,MO,38.762602,-90.699963
611,jackinthebox,910 Bryan Rd,O Fallon,MO,38.79953,-90.734
612,sonicdrivein,2015 S Old Highway 94,Saint Charles,MO,38.762184,-90.5322
613,chickfila,970 Norland Ave,Chambersburg,PA,39.94021,-77.62872
614,pennstationeastcoastsubs,1932 Zumbehl Rd,Saint Charles,MO,38.78059,-90.5299
615,hardees,625 Lincoln Way E,Chambersburg,PA,39.934121,-77.649992
616,chickfila,2230 S Pleasant Valley Rd,Winchester,VA,39.15941,-78.17008
617,wendys,71 S Conestoga Dr,Shippensburg,PA,40.06049,-77.49657
619,burgerking,2194 Lincoln Way West,Chambersburg,PA,39.93047,-77.71513
620,sonicdrivein,3607 S Dixie Hwy,Franklin,OH,39.49735,-84.33605
621,mcdonalds,2865 Bell Rd,Auburn,CA,38.94177,-121.09574
622,burgerking,13446 Lincoln Way,Auburn,CA,38.925359,-121.055592
623,carlsjr,4065 Cameron Park Dr,Shingle Springs,CA,38.6573,-120.9689
624,mcdonalds,4360 Golden Center Dr,Placerville,CA,38.705418,-120.826918
625,pizzahut,627 Washington St,Quincy,MA,42.246413,-70.976131
626,wendys,2210 SW Gatlin Blvd,Port Saint Lucie,FL,27.25746,-80.41731
627,burgerking,2880 SW Port St Lucie Blvd,Port Saint Lucie,FL,27.2589,-80.3748
628,mcdonalds,1687 Dove Park Road,Mandeville,LA,30.41165,-90.04163
629,tacobell,1011 Highway 51 North,Ponchatoula,LA,30.439137,-90.456197
630,mcdonalds,2045 Florida St,Mandeville,LA,30.36434,-90.06232
631,sonicdrivein,815 S Tyler St,Covington,LA,30.47199,-90.1121
632,subway,9572 Old Highway 99 North Rd,Burlington,WA,48.50665,-122.33746
633,arbys,800 South Opdyke,Pontiac,MI,42.621022,-83.249393
634,subway,174 Littleton Rd,Westford,MA,42.566574,-71.42193
635,chickfila,6780 Waltons Ln,Gloucester,VA,37.39888,-76.5259
636,mcdonalds,4521 John Tyler Hwy,Williamsburg,VA,37.252436,-76.764116
637,tacobell,5239 John Tyler Hwy,Williamsburg,VA,37.258989,-76.739963
638,mcdonalds,7099 George Washington Memorial Hwy,Gloucester,VA,37.39375,-76.52721
639,mcdonalds,329 Second St,Williamsburg,VA,37.27292,-76.68311
640,tacobell,1905 Pocahontas Trl,Williamsburg,VA,37.24692,-76.6577
641,wendys,1907 Pocahontas Trl,Williamsburg,VA,37.266412,-76.681256
642,cookout,1660 Richmond Rd,Williamsburg,VA,37.295612,-76.72605
643,innoutburger,1350 Del Monte Blvd,Seaside,CA,36.609207,-121.835724
644,mcdonalds,109 Skyline Dr,Ringwood,NJ,41.0857,-74.2632
645,arbys,4325 W Pierson Road,Flint,MI,43.060113,-83.764716
646,mcdonalds,1581 Van Horn Rd,Trenton,MI,42.126823,-83.186123
647,mcdonalds,27255 Telegraph Rd,Flat Rock,MI,42.1071,-83.2859
648,jimmyjohns,22211 West Rd,Trenton,MI,42.13836,-83.24969
649,tacobell,27067 Telegraph Rd,Flat Rock,MI,42.108283,-83.285871
650,kfc,2051 N Highland Ave,Jackson,TN,35.65783,-88.82853
651,wendys,6530 Pearl Rd,Cleveland,OH,41.38531,-81.770546
652,mrhero,5965 Andrews Rd,Mentor,OH,41.70893,-81.36069
653,jimmyjohns,401 Colemans Xing,Marysville,OH,40.233753,-83.34849
654,tacobell,1641 NW Saint Lucie West Blvd,Port Saint Lucie,FL,27.31325,-80.39907
655,mcdonalds,1750 SW Saint Lucie West Blvd,Port Saint Lucie,FL,27.3109,-80.4055
656,jimmyjohns,108 Del Guzzi Dr,Port Angeles,WA,48.10589,-123.39795
657,arbys,7141 Durand Ave,Sturtevant,WI,42.6969,-87.8692
658,tacobell,600 South Street,Raynham,MA,41.9058,-71.0472
659,jackinthebox,2062 W Redlands Blvd,Redlands,CA,34.063455,-117.2243
660,deltaco,602 E Redlands Blvd,Redlands,CA,34.055192,-117.176228
661,mcdonalds,612 E Redlands Blvd,Redlands,CA,34.0549,-117.1756
662,jackinthebox,605 E Redlands Blvd,Redlands,CA,34.0555,-117.1757
663,nicksburgers,1626 W Redlands Blvd,Redlands,CA,34.06323,-117.21016
664,wendys,1991 W Redlands Blvd,Redlands,CA,34.062578,-117.221421
665,tacobell,1990 Ostrems Way,San Bernardino,CA,34.162035,-117.334299
666,deltaco,272 E 40th St,San Bernardino,CA,34.165232,-117.279699
667,bakersdrivethru,1381 Kendall Dr,San Bernardino,CA,34.16862,-117.3158
668,dominospizza,109 Taylor Ave,Manasquan,NJ,40.1253,-74.0457
669,mcdonalds,2428 Highway 35,Manasquan,NJ,40.12403,-74.06849
670,burgerking,1331N N Church St,Hazleton,PA,40.98279,-75.98063
671,jerseymikessubs,2627 Highway 70,Manasquan,NJ,40.112151,-74.07493
672,mcdonalds,17638 Chillicothe Rd,Chagrin Falls,OH,41.3898,-81.3402
673,wendys,3300 Highway 278 NE,Covington,GA,33.60239,-83.85361
674,hardees,10210 Hull Street Rd,Midlothian,VA,37.4429,-77.5838
675,arbys,2601 E Main St,Plainfield,IN,39.7158,-86.36077
676,chickfila,2687 E Main St,Plainfield,IN,39.71843,-86.35407
677,sonicdrivein,3545 Pelham Pkwy,Pelham,AL,33.26731,-86.80972
678,arbys,1668 Gadsden Hwy,Birmingham,AL,33.60165,-86.6397
679,tacojohns,2329 Circle Dr W,Spirit Lake,IA,43.42008,-95.12565
680,tacobell,1704 Military Rd,Benton,AR,34.580368,-92.573525
681,jackinthebox,14039 Highway 8 Business,El Cajon,CA,32.845016,-116.883
682,krystal,293 West Clinton Street,Gray,GA,33.00271,-83.548546
683,tacobell,1718 State Rd,Vermilion,OH,41.40352,-82.36484
684,arbys,1659 Lincoln Way East,Chambersburg,PA,39.924369,-77.610269
685,burgerking,1617 E Main St,Waynesboro,PA,39.74453,-77.55202
686,mcdonalds,1206 Courthouse Rd,Petersburg,VA,37.20055,-77.332474
687,tacobell,1717 E Vista Chino Bldg E,Palm Springs,CA,33.84463,-116.524254
688,mcdonalds,7685 W Broadway Ave,Minneapolis,MN,45.09317,-93.37735
689,sonicdrivein,38 Northcrest Road,Weaverville,NC,35.704136,-82.57581
690,mcdonalds,740 S Duchesne Dr,Saint Charles,MO,38.7885,-90.514
691,burgerking,803 Route 37 West,Toms River,NJ,39.97094,-74.23638
692,arbys,1315 Elliot Dr,Middletown,OH,39.500007,-84.350646
693,carlsjr,2300 Grass Valley Hwy,Auburn,CA,38.935046,-121.092638
694,burgerking,2905 Bell Rd,Auburn,CA,38.94174,-121.09626
695,mcdonalds,115 Logans Ferry Rd,New Kensington,PA,40.55191,-79.75692
696,hardees,4409 State Highway 42,Sheboygan,WI,43.79238,-87.762928
697,mcdonalds,3629 State Route 5,Cortland,OH,41.31702,-80.7322
